Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH:BU(Case4),5,90000,90000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,318658,0.00393405,6055830175,93452,29309,0.00036184,1582,12183,0.093,0,1.866,2.099,0,0.554,2.771,0.004,0,0.535,0.199,0.01,16.6979,76725,74.7603,1671.08,1611,1611,1,2.298,8,7,90000,0,0,0,0,0,0,0,0,0,54,0,0,4403,0,7236,76725,0,0,0,7.28596,0,0,0,0,0,0,0,0,0,6.33504,0,0,0,6.36119,6.31097,6.33422,6.34327,0,0,1.81014,0,0,0,0,0,0,0,0,0,0.987539,0,0,0,1.06422,0.936077,0.968864,0.998914,0,0
reTOUCH:BU(Case4),5,90000,90000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,325675,0.00402068,6998129015,96518,29309,0.00036184,7,12183,0.099,0,0.02,1.008,0,0.308,1.439,0.005,0,0.297,0.183,0.004,49.6305,55358,62.014,1585.93,5413,5413,1,1.191,8,0,0,0,0,0,143,4182,30310,55358,0,0,157,0,0,0,2160,4735,23279,47486,0,0,0,0,0,0,7.60942,7.04892,7.33646,7.27547,0,0,6.44241,0,0,0,6.36071,6.28198,6.33073,6.34138,0,0,0,0,0,0,1.76482,1.60375,1.83329,1.81059,0,0,0.968616,0,0,0,1.02927,0.917383,0.975491,0.998443,0,0
cTOUCH:BU(Case4),5,110000,110000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,478340,0.00395322,10409865633,141262,43223,0.000357215,165,11690,0.117,0,0.09,1.856,0,0.829,2.913,0.006,0.001,0.8,0.258,0.019,48.9413,90418,31.4799,1361.78,6613,6613,1,2.114,9,0,57,51,1171,2003,3380,4488,8010,90418,257,0,409,427,1450,1443,2704,10125,20290,61275,187,0,6.27478,7.13414,7.29571,7.26871,7.1426,7.33518,7.24607,7.29723,7.0016,0,6.23781,6.23917,6.40822,6.2942,6.36146,6.37663,6.30474,6.32357,6.19633,0,1.00574,1.49621,1.76363,1.78096,1.69206,1.8687,1.7346,1.82135,1.57815,0,0.99903,1.06874,1.07586,0.943816,0.961628,0.97903,0.985934,0.978081,0.900959,0
dTOUCH:BU(Case4),5,110000,110000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,464297,0.00383717,8866092050,135442,43223,0.000357215,138,12614,0.119,0,2.717,3.036,0,0.713,3.899,0.01,0.001,0.688,0.207,0.012,16.7783,63321,74.0889,1507.48,1994,1994,1,3.243,8,8,110000,0,0,0,0,0,0,0,0,0,124,0,89,41,12,399,63321,45876,0,0,7.28944,0,0,0,0,0,0,0,0,0,6.32959,0,6.28109,0,6.48361,6.41717,6.33441,6.32672,0,0,1.8118,0,0,0,0,0,0,0,0,0,0.982414,0,1.14475,0,1.35472,0.690832,0.974943,0.982596,0,0
reTOUCH:BU(Case4),5,110000,110000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,476967,0.00394188,10494600652,140128,43223,0.000357215,5,12614,0.115,0,0.025,1.456,0,0.395,1.997,0.005,0,0.38,0.245,0.005,49.6068,64349,62.7287,1797.4,6613,6613,1,1.701,8,0,14,0,3,95,65,1073,44396,64349,0,0,537,0,39,0,347,39,37623,58801,0,0,6.35067,0,7.62217,6.75408,6.6197,7.00863,7.29205,7.29406,0,0,6.27761,0,6.27044,0,6.41669,6.56363,6.32227,6.33401,0,0,0.87192,0,2.61283,1.55361,0.961882,1.77325,1.8056,1.81717,0,0,0.941213,0,1.14555,0,1.25635,0.893623,0.976363,0.98526,0,0
cTOUCH:BU(Case4),5,130000,130000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,697260,0.0041258,14904751501,189305,63063,0.000373154,22,13582,0.133,0,0.095,2.471,0,1.023,3.745,0.008,0.001,0.99,0.288,0.022,49.3596,60212,31.5569,1140.11,7809,7809,1,2.759,9,0,1910,63,135,2723,1488,700,24020,60212,38727,0,369,206,705,859,1184,2058,18522,50762,41753,0,7.2084,6.47827,6.79995,7.07489,7.171,7.71415,7.23402,7.32649,7.29985,0,6.4891,6.30491,6.1826,6.33784,6.43935,6.36391,6.33252,6.36112,6.28367,0,1.6029,0.993703,1.45811,1.70147,1.70325,1.84452,1.79394,1.82538,1.82749,0,0.92067,0.952288,0.988916,0.9614,1.04664,1.0597,0.976238,0.994646,0.964723,0
dTOUCH:BU(Case4),5,130000,130000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,676259,0.00400153,12168440869,198982,63063,0.000373154,457,15311,0.131,0,3.868,4.246,0,0.866,5.278,0.01,0.001,0.838,0.231,0.014,16.7494,71336,73.4218,1514.4,2373,2373,1,4.477,8,8,130000,0,0,0,0,0,0,0,0,0,126,0,249,212,9,3015,54596,71336,0,0,7.29387,0,0,0,0,0,0,0,0,0,6.32767,0,0,7.20601,6.46209,6.37967,6.29232,6.32889,0,0,1.81381,0,0,0,0,0,0,0,0,0,0.982419,0,0,2.44786,0.962435,0.911263,0.959138,0.996119,0,0
reTOUCH:BU(Case4),5,130000,130000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,694724,0.00411079,14795197592,203316,63063,0.000373154,4,15311,0.135,0,0.026,1.989,0,0.517,2.674,0.008,0,0.5,0.308,0.006,49.6162,113580,62.6113,2407.2,7817,7817,1,2.297,8,0,7,0,0,100,655,783,14871,113580,0,0,306,0,0,46,339,2197,14385,97416,0,0,7.37019,0,0,6.96132,7.47222,6.61975,7.26857,7.30113,0,0,6.78717,0,0,6.96025,6.46634,6.35607,6.31457,6.32809,0,0,2.51026,0,0,1.59561,1.83311,1.40498,1.78981,1.81848,0,0,1.44088,0,0,1.87678,0.977289,0.909172,0.984992,0.983932,0,0
cTOUCH:BU(Case4),5,150000,150000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,897354,0.00398824,19724109814,261564,81382,0.000361698,0,16177,0.155,0.001,0.087,3.453,0,1.187,4.911,0.013,0.001,1.147,0.354,0.027,48.5128,132993,31.5009,1663.48,9011,9011,1,3.807,9,0,77,184,61,730,406,5532,4129,5888,132993,0,539,831,1051,1684,4925,8850,3175,32643,80125,0,6.83643,7.90291,7.48448,7.31258,7.19088,7.14143,7.22592,7.33703,7.29618,0,6.44493,6.44659,6.386,6.4496,6.33698,6.32665,6.30508,6.31931,6.3407,0,1.31777,2.12829,1.92593,1.75656,1.77699,1.71383,1.82775,1.82634,1.81473,0,1.09512,1.06346,1.08226,1.19157,0.97936,0.962431,0.994879,0.969082,0.986238,0
dTOUCH:BU(Case4),5,150000,150000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,868137,0.00385839,16400950480,255626,81382,0.000361698,398,17495,0.154,0,5.214,5.685,0,0.998,6.875,0.012,0,0.963,0.317,0.017,16.7297,92408,73.6849,1777.09,2732,2732,1,6.002,8,8,150000,0,0,0,0,0,0,0,0,0,31,40,0,599,87,286,56151,92408,0,0,7.29052,0,0,0,0,0,0,0,0,0,6.3383,6.11245,6.22579,6.24541,6.21766,6.29846,6.32164,6.32351,0,0,1.81225,0,0,0,0,0,0,0,0,0,0.987396,0.752331,0.854546,0.956537,1.08715,1.07738,1.00271,0.964563,0,0
reTOUCH:BU(Case4),5,150000,150000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,896773,0.00398566,19794694728,264025,81382,0.000361698,4,17495,0.156,0,0.036,2.698,0,0.558,3.455,0.014,0,0.538,0.378,0.007,49.6005,137042,62.6944,2714.69,9013,9013,1,3.076,8,0,30,2,29,228,163,3702,8800,137042,0,0,1003,139,218,1003,613,3983,5717,119829,0,0,6.96496,6.62431,7.25972,6.64913,6.68954,7.09575,7.24953,7.30032,0,0,6.3822,6.12398,6.20121,6.23898,6.18086,6.30329,6.29772,6.34152,0,0,1.27648,0.994862,1.09008,0.977719,1.42151,1.70634,1.78712,1.81769,0,0,0.983673,0.750818,0.813422,0.906892,0.997981,1.02785,0.939094,0.988851,0,0
cTOUCH:BU(Case4),5,170000,170000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1109869,0.00384038,23749592078,326885,101154,0.000350014,13,26448,0.176,0,0.119,5.22,0,1.363,6.91,0.016,0.001,1.318,0.387,0.03,46.7562,152333,30.7271,1589.19,10205,10205,1,5.607,9,0,76,104,83,182,354,741,6680,9434,152333,0,2056,3839,3138,4817,10610,19764,40842,21729,36757,0,7.24231,7.19545,7.82759,8.0547,7.04309,7.76253,7.33673,7.19163,7.29352,0,6.29011,6.29787,6.32636,6.3614,6.30905,6.35668,6.37426,6.30255,6.32131,0,1.71273,1.60782,1.95649,2.51553,1.65607,2.03441,1.79476,1.74227,1.81497,0,0.98832,0.950638,0.989381,0.993552,0.960532,0.990909,1.00968,0.964265,0.978278,0
dTOUCH:BU(Case4),5,170000,170000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1075865,0.00372272,19090244140,316071,101154,0.000350014,48,22992,0.174,0,6.066,6.64,0,1.155,8.013,0.012,0.001,1.119,0.336,0.019,16.6909,94019,74.5294,1791.19,3074,3074,1,6.976,8,8,170000,0,0,0,0,0,0,0,0,0,22,0,0,0,5661,4344,65906,94019,0,0,7.29206,0,0,0,0,0,0,0,0,0,6.3354,6.30686,6.27316,6.27516,6.10429,6.3513,6.26669,6.33213,0,0,1.81243,0,0,0,0,0,0,0,0,0,0.983056,0.792114,0.953873,0.95028,0.702351,0.97959,0.929973,0.985332,0,0
reTOUCH:BU(Case4),5,170000,170000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1106750,0.00382958,24927628786,325041,101154,0.000350014,15,22992,0.18,0,0.035,3.106,0,0.638,3.969,0.018,0.001,0.616,0.419,0.008,49.4904,158061,62.1311,2910.7,10205,10205,1,3.525,8,0,44,0,93,0,0,544,11243,158061,0,0,673,76,1090,309,9,1219,8946,134686,0,0,7.86795,0,8.00117,0,0,7.36615,7.15928,7.30073,0,0,6.5511,6.25909,6.27029,6.22059,6.16288,6.43477,6.2652,6.3389,0,0,1.962,0,1.98692,0,0,1.86331,1.7322,1.81724,0,0,1.1781,0.800615,0.9223,0.861591,0.770949,1.10533,0.94368,0.984828,0,0
cTOUCH:BU(Case4),5,190000,190000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1339374,0.00371018,28866959548,390626,121879,0.000337615,6,28422,0.193,0.001,0.129,5.689,0,1.54,7.588,0.014,0.002,1.49,0.425,0.033,47.5101,124438,30.8234,1475.07,11407,11407,1,6.114,9,0,193,217,567,677,2290,4216,23297,34099,124438,0,1638,2240,3594,5532,10920,9698,18815,24447,84694,0,6.78579,6.55242,6.88038,7.49047,7.36848,7.01754,7.33734,7.30558,7.28933,0,6.35177,6.34036,6.32887,6.31292,6.27636,6.33021,6.35172,6.32085,6.34151,0,1.12949,1.16125,1.28703,2.03664,1.81955,1.43963,1.83653,1.83882,1.81267,0,0.971006,1.01183,0.987099,0.963809,0.953391,0.980966,0.977408,1.0043,0.981835,0
dTOUCH:BU(Case4),5,190000,190000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1301673,0.00360574,23776282644,380287,121879,0.000337615,131,26820,0.193,0,7.358,8.069,0,1.289,9.602,0.015,0.001,1.245,0.351,0.022,16.7259,111167,75.4334,1989.68,3399,3399,1,8.42,8,8,190000,0,0,0,0,0,0,0,0,0,34,195,0,0,943,0,77530,111167,0,0,7.29118,0,0,0,0,0,0,0,0,0,6.33322,0,0,6.194,6.36628,6.24696,6.35394,6.33324,0,0,1.8123,0,0,0,0,0,0,0,0,0,0.984757,0,0,0.919121,1.12915,0.946667,1.0065,0.982121,0,0
reTOUCH:BU(Case4),5,190000,190000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1337574,0.00370519,30235069925,374853,121879,0.000337615,5,26820,0.198,0,0.043,3.672,0,0.72,4.643,0.021,0,0.695,0.453,0.009,49.6845,148107,61.8954,2516.74,11413,11413,1,4.125,8,0,1,0,6,12,199,1291,40379,148107,0,0,243,0,0,1622,173,5918,47941,107283,0,0,6.62234,0,6.28716,7.29002,6.68544,6.9937,7.29046,7.29484,0,0,6.40543,0,0,6.21171,6.31778,6.2579,6.35629,6.32806,0,0,0.660958,0,0.768524,1.08148,1.55172,1.50243,1.80834,1.81591,0,0,1.09515,0,0,0.938007,1.05895,0.970223,0.994172,0.982227,0,0
