Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample6.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,50,0.00125,3471625,1,1,2.5e-05,13,5,0.001,0,0.001,1.589,0,0.004,1.595,0,0,0.004,1.579,0,17.7419,1030,64.2258,185.72,125,125,1,3.168,4,0,408,124,425,1030,0,0,0,0,0,0,378,198,420,999,0,0,0,0,0,0,166.67,166.138,166.431,165.916,0,0,0,0,0,0,166.344,166.088,165.865,165.836,0,0,0,0,0,0,10.324,9.02617,10.7702,10.4062,0,0,0,0,0,0,9.89401,11.1682,10.3723,10.5737,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample6.bin,../../../data/samplesRandomExpand/2000/sample2.bin,SGrid,3,100,100,57,0.001425,3489004,6,4,0.0001,11,10,0.002,0,0.002,0.045,0,0.008,0.058,0,0,0.008,0.029,0,17.7419,1025,64.1774,185.827,125,125,1,0.074,4,0,379,153,432,1025,0,0,0,0,0,0,339,204,450,997,0,0,0,0,0,0,167.059,165.713,166.296,165.921,0,0,0,0,0,0,165.736,165.673,166.951,166.556,0,0,0,0,0,0,10.1602,9.64814,10.7005,10.418,0,0,0,0,0,0,10.4732,10.091,10.7444,10.6846,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample6.bin,../../../data/samplesRandomExpand/2000/sample3.bin,SGrid,3,100,100,69,0.001725,3478884,12,4,0.0001,17,6,0.002,0,0.002,1.609,0,0.009,1.623,0,0,0.009,1.598,0,17.7419,1029,64.1452,185.689,125,125,1,3.207,4,0,407,111,436,1029,0,0,0,0,0,0,359,208,429,998,0,0,0,0,0,0,166.609,166.095,166.35,165.925,0,0,0,0,0,0,166.864,167.567,165.344,166.312,0,0,0,0,0,0,10.1282,9.24177,10.7884,10.4094,0,0,0,0,0,0,11.063,11.4613,10.627,10.7326,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample6.bin,../../../data/samplesRandomExpand/2000/sample4.bin,SGrid,3,100,100,87,0.002175,3487402,51,9,0.000225,17,7,0.002,0,0.002,2.358,0,0.008,2.371,0,0,0.008,2.347,0,17.7419,1029,64.129,187.247,125,125,1,4.705,4,0,404,126,424,1029,0,0,0,0,0,0,354,198,427,1014,0,0,0,0,0,0,166.432,166.457,166.409,165.964,0,0,0,0,0,0,167.536,165.23,166.191,166.264,0,0,0,0,0,0,10.066,9.27397,10.7859,10.4486,0,0,0,0,0,0,10.976,11.4309,10.7937,10.5716,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample6.bin,../../../data/samplesRandomExpand/2000/sample5.bin,SGrid,3,100,100,106,0.00265,3468368,66,2,5e-05,11,8,0.002,0,0.001,0.83,0,0.009,0.843,0,0,0.008,0.818,0,19.3548,1032,64.2097,186.921,125,125,1,1.648,4,0,389,131,437,1032,0,0,0,0,0,0,377,199,395,1021,0,0,0,0,0,0,166.441,166.055,166.468,165.95,0,0,0,0,0,0,166.237,165.449,165.899,166.168,0,0,0,0,0,0,10.092,9.12677,10.7682,10.4432,0,0,0,0,0,0,10.1544,10.7917,11.2659,10.4958,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample7.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,65,0.001625,3127535,31,3,7.5e-05,21,2,0.002,0,0.002,1.577,0,0.011,1.593,0,0,0.011,1.562,0,20.9677,797,64.1452,153.37,125,125,1,3.139,4,0,398,130,654,797,0,0,0,0,0,0,368,250,604,776,0,0,0,0,0,0,166.232,165.256,166.804,166.451,0,0,0,0,0,0,166.471,166.143,165.898,165.696,0,0,0,0,0,0,10.8052,10.9261,10.6715,11.1448,0,0,0,0,0,0,10.4664,9.71714,10.618,10.598,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample7.bin,../../../data/samplesRandomExpand/2000/sample2.bin,SGrid,3,100,100,38,0.00095,3141026,1,2,5e-05,8,2,0.002,0,0.002,0.832,0,0.009,0.846,0,0,0.009,0.822,0,20.9677,792,64.3548,152.818,125,125,1,1.654,4,0,387,157,656,792,0,0,0,0,0,0,330,265,646,757,0,0,0,0,0,0,166.442,165.792,166.817,166.377,0,0,0,0,0,0,165.433,166.499,166.595,166.706,0,0,0,0,0,0,10.9196,11.1383,10.6857,11.1422,0,0,0,0,0,0,10.664,9.65296,10.6589,10.9885,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample7.bin,../../../data/samplesRandomExpand/2000/sample3.bin,SGrid,3,100,100,47677,1.19192,3119873,47634,5,0.000125,6,1,0.002,0,0.002,1.705,0,0.009,1.718,0.001,0,0.009,1.59,0,20.9677,797,64.4032,151.448,125,125,1,3.295,4,0,397,141,659,797,0,0,0,0,0,0,358,269,634,738,0,0,0,0,0,0,166.004,166.591,166.773,166.446,0,0,0,0,0,0,166.454,167.066,165.699,166.498,0,0,0,0,0,0,10.7368,11.1602,10.7306,11.1847,0,0,0,0,0,0,11.2896,11.1757,10.4937,10.8741,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample7.bin,../../../data/samplesRandomExpand/2000/sample4.bin,SGrid,3,100,100,68,0.0017,3144573,31,6,0.00015,4,2,0.002,0,0.002,0.845,0,0.009,0.858,0,0,0.008,0.838,0,20.9677,790,64.4194,152.542,125,125,1,1.683,4,0,407,141,658,790,0,0,0,0,0,0,343,263,629,763,0,0,0,0,0,0,166.265,165.518,166.813,166.459,0,0,0,0,0,0,166.981,166.518,166.117,166.308,0,0,0,0,0,0,10.904,10.9973,10.6686,11.1898,0,0,0,0,0,0,10.9707,11.276,10.9837,10.3822,0,0,0,0,0,0,
reTOUCH:BU(Case4),5,2000,2000,../../../data/samplesRandomExpand/2000/sample7.bin,../../../data/samplesRandomExpand/2000/sample5.bin,SGrid,3,100,100,46,0.00115,3152626,8,3,7.5e-05,10,0,0.002,0,0.001,1.585,0,0.009,1.598,0,0,0.009,1.573,0,20.9677,792,64.3548,154.094,125,125,1,3.158,4,0,380,158,665,787,0,0,0,0,0,0,349,258,601,792,0,0,0,0,0,0,165.988,165.701,166.872,166.409,0,0,0,0,0,0,166.198,165.456,166.513,165.875,0,0,0,0,0,0,10.8188,11.1527,10.7236,11.1788,0,0,0,0,0,0,10.518,10.129,11.0983,10.4486,0,0,0,0,0,0,
