Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH,5,4000,4000,./samples/4000/sample2.bin,./samples/4000/sample7.bin,SGrid,3,100,100,167,0.00104375,6848236,24,10,6.25e-05,0,1,0.005,0,0.002,0.006,0.003,0.011,0.776,0,0,0.01,0.751,0,42.7419,1970,64.5081,324.356,249,249,500,0.757,5,0,104,131,116,1705,1944,0,0,0,0,0,105,96,112,1716,1970,0,0,0,0,0,0.13235,0.13715,0.124945,0.122042,0.125136,0,0,0,0,0,0.127158,0.136908,0.11788,0.129134,0.125649,0,0,0,0,0,0.106616,0.10221,0.102657,0.0975323,0.0946466,0,0,0,0,0,0.108628,0.10799,0.083755,0.0981065,0.0957076,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample2.bin,./samples/4000/sample7.bin,SGrid,3,100,100,173,0.00108125,6830342,26,10,6.25e-05,0,1,0.006,0,0.002,0.006,0.003,0.011,0.037,0,0,0.01,0.011,0.001,44.3548,1944,64.5081,323.531,249,249,500,0.017,5,0,104,131,116,1705,1944,0,0,0,0,0,104,103,121,1740,1931,0,0,0,0,0,0.13235,0.13715,0.124945,0.122042,0.125136,0,0,0,0,0,0.124901,0.131578,0.119635,0.129588,0.125489,0,0,0,0,0,0.106616,0.10221,0.102657,0.0975323,0.0946466,0,0,0,0,0,0.107819,0.106358,0.0848865,0.0981845,0.0957149,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample3.bin,./samples/4000/sample7.bin,SGrid,3,100,100,216,0.00135,5209804,73,14,8.75e-05,4,3,0.009,0,0.001,0.007,0.004,0.008,0.421,0,0,0.007,0.393,0.001,34.6774,1975,64.4597,281.023,249,249,500,0.4,5,0,307,226,507,1005,1951,0,0,0,0,0,307,240,317,1158,1975,0,0,0,0,0,0.128166,0.127421,0.12218,0.122102,0.124988,0,0,0,0,0,0.140469,0.127391,0.12947,0.125912,0.125524,0,0,0,0,0,0.096139,0.101146,0.0911259,0.0951158,0.0930094,0,0,0,0,0,0.110705,0.0983765,0.098336,0.0948651,0.0956395,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample3.bin,./samples/4000/sample7.bin,SGrid,3,100,100,218,0.0013625,5005395,60,14,8.75e-05,4,4,0.009,0,0.002,0.007,0.006,0.008,0.047,0,0,0.007,0.019,0.001,36.2903,1951,64.4516,275.545,249,249,500,0.026,5,0,307,226,507,1005,1951,0,0,0,0,0,347,216,466,1031,1936,0,0,0,0,0,0.128166,0.127421,0.12218,0.122102,0.124988,0,0,0,0,0,0.134788,0.132065,0.126183,0.127035,0.125432,0,0,0,0,0,0.096139,0.101146,0.0911259,0.0951158,0.0930094,0,0,0,0,0,0.105109,0.111513,0.0904727,0.0956852,0.095667,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample4.bin,./samples/4000/sample7.bin,SGrid,3,100,100,224,0.0014,5675436,48,15,9.375e-05,0,1,0.005,0,0.002,0.008,0.006,0.012,0.06,0,0,0.011,0.032,0,36.2903,1972,64.5081,293.593,249,249,500,0.04,5,0,299,130,488,1140,1943,0,0,0,0,0,262,135,198,1432,1972,0,0,0,0,0,0.121987,0.13132,0.12409,0.125235,0.122272,0,0,0,0,0,0.128756,0.136275,0.121484,0.129148,0.125567,0,0,0,0,0,0.0868529,0.106069,0.0974947,0.0934897,0.0929537,0,0,0,0,0,0.103806,0.111712,0.0877308,0.0975015,0.0956997,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample4.bin,./samples/4000/sample7.bin,SGrid,3,100,100,218,0.0013625,5278868,42,15,9.375e-05,0,1,0.007,0,0.003,0.006,0.005,0.009,0.056,0,0,0.008,0.031,0,37.9032,1943,64.5081,282.73,249,249,500,0.037,5,0,299,130,488,1140,1943,0,0,0,0,0,269,130,527,1142,1931,0,0,0,0,0,0.121987,0.13132,0.12409,0.125235,0.122272,0,0,0,0,0,0.133135,0.131235,0.120531,0.131375,0.125489,0,0,0,0,0,0.0868529,0.106069,0.0974947,0.0934897,0.0929537,0,0,0,0,0,0.106355,0.105401,0.0886154,0.0997289,0.0957149,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample7.bin,SGrid,3,100,100,222,0.0013875,4928111,86,19,0.00011875,9,5,0.007,0,0.003,0.007,0.005,0.011,0.047,0,0,0.011,0.018,0,35.4839,1975,64.4032,272.437,249,249,500,0.025,5,0,440,203,529,920,1899,0,0,0,0,0,333,279,375,1033,1975,0,0,0,0,0,0.128703,0.125789,0.122634,0.126992,0.126519,0,0,0,0,0,0.12911,0.135917,0.129674,0.126414,0.125524,0,0,0,0,0,0.0943304,0.100861,0.094329,0.0926814,0.0969013,0,0,0,0,0,0.105771,0.109904,0.0937307,0.0945454,0.0956395,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample7.bin,SGrid,3,100,100,216,0.00135,4731702,94,19,0.00011875,9,6,0.009,0,0.003,0.006,0.005,0.009,0.425,0,0,0.008,0.397,0,35.4839,1932,64.3952,267.528,249,249,500,0.403,5,0,440,203,529,920,1899,0,0,0,0,0,384,238,537,903,1932,0,0,0,0,0,0.128703,0.125789,0.122634,0.126992,0.126519,0,0,0,0,0,0.134047,0.130153,0.126045,0.127857,0.125459,0,0,0,0,0,0.0943304,0.100861,0.094329,0.0926814,0.0969013,0,0,0,0,0,0.109142,0.105362,0.0914637,0.0957914,0.0956993,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample7.bin,SGrid,3,100,100,199,0.00124375,6887821,30,9,5.625e-05,8,2,0.009,0,0.002,0.006,0.005,0.01,0.041,0,0,0.009,0.013,0,42.7419,1974,64.4355,325.258,249,249,500,0.019,5,0,238,82,53,1721,1898,0,0,0,0,0,154,98,2,1770,1974,0,0,0,0,0,0.116007,0.132321,0.134466,0.124568,0.123582,0,0,0,0,0,0.131728,0.139728,0.218763,0.127999,0.125524,0,0,0,0,0,0.0848063,0.08739,0.0935531,0.0941496,0.0933659,0,0,0,0,0,0.102903,0.0971856,0.0145122,0.0981976,0.0956638,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample7.bin,SGrid,3,100,100,193,0.00120625,6715858,33,9,5.625e-05,8,11,0.009,0.001,0.002,0.005,0.003,0.008,0.039,0,0,0.007,0.014,0,42.7419,1932,64.3629,320.702,249,249,500,0.019,5,0,238,82,53,1721,1898,0,0,0,0,0,198,95,55,1709,1932,0,0,0,0,0,0.116007,0.132321,0.134466,0.124568,0.123582,0,0,0,0,0,0.133841,0.125951,0.121139,0.128605,0.125542,0,0,0,0,0,0.0848063,0.08739,0.0935531,0.0941496,0.0933659,0,0,0,0,0,0.104452,0.0834415,0.0830585,0.0989888,0.0957382,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample1.bin,./samples/4000/sample8.bin,SGrid,3,100,100,213,0.00133125,5833633,57,20,0.000125,0,0,0.013,0,0.003,0.007,0.006,0.01,0.429,0,0,0.009,0.395,0,41.9355,2022,64.5161,298.501,249,249,500,0.402,5,0,187,76,498,1280,1959,0,0,0,0,0,133,103,439,1303,2022,0,0,0,0,0,0.120249,0.111521,0.125403,0.126671,0.124283,0,0,0,0,0,0.121433,0.136757,0.132805,0.125498,0.125024,0,0,0,0,0,0.0951516,0.0836474,0.0952047,0.0983661,0.0955597,0,0,0,0,0,0.0908713,0.103957,0.109294,0.0968493,0.0949364,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample1.bin,./samples/4000/sample8.bin,SGrid,3,100,100,210,0.0013125,5760508,64,20,0.000125,0,3,0.005,0,0.003,0.005,0.004,0.011,0.039,0.002,0,0.011,0.014,0,42.7419,1984,64.4919,296.783,249,249,500,0.019,5,0,187,76,498,1280,1959,0,0,0,0,0,188,66,453,1306,1984,0,0,0,0,0,0.120249,0.111521,0.125403,0.126671,0.124283,0,0,0,0,0,0.123434,0.142735,0.13399,0.123605,0.125814,0,0,0,0,0,0.0951516,0.0836474,0.0952047,0.0983661,0.0955597,0,0,0,0,0,0.097149,0.10323,0.109936,0.0954809,0.0952735,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample2.bin,./samples/4000/sample8.bin,SGrid,3,100,100,221,0.00138125,6822311,49,9,5.625e-05,0,1,0.004,0,0.002,0.006,0.005,0.01,0.036,0,0,0.009,0.013,0,44.3548,2014,64.5081,323.887,249,249,500,0.019,5,0,132,109,114,1701,1944,0,0,0,0,0,122,103,104,1656,2014,0,0,0,0,0,0.13118,0.145338,0.120033,0.121966,0.125136,0,0,0,0,0,0.129916,0.130835,0.124725,0.127124,0.125105,0,0,0,0,0,0.104327,0.102639,0.0915326,0.0982602,0.0946466,0,0,0,0,0,0.0963428,0.102048,0.0940522,0.100166,0.0950322,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample2.bin,./samples/4000/sample8.bin,SGrid,3,100,100,207,0.00129375,6807676,28,9,5.625e-05,0,1,0.008,0,0.002,0.005,0.004,0.009,0.039,0,0,0.009,0.013,0.001,44.3548,1978,64.5081,323.057,249,249,500,0.018,5,0,132,109,114,1701,1944,0,0,0,0,0,149,87,107,1678,1978,0,0,0,0,0,0.13118,0.145338,0.120033,0.121966,0.125136,0,0,0,0,0,0.135638,0.129133,0.124318,0.125739,0.125905,0,0,0,0,0,0.104327,0.102639,0.0915326,0.0982602,0.0946466,0,0,0,0,0,0.0996884,0.10851,0.094635,0.0990563,0.0953775,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample3.bin,./samples/4000/sample8.bin,SGrid,3,100,100,177,0.00110625,5236784,30,8,5e-05,5,1,0.009,0,0.002,0.008,0.006,0.011,0.555,0,0,0.011,0.523,0.001,35.4839,2022,64.4677,281.795,249,249,500,0.531,5,0,317,214,535,974,1955,0,0,0,0,0,327,222,315,1113,2022,0,0,0,0,0,0.127904,0.127718,0.123572,0.121182,0.124925,0,0,0,0,0,0.126224,0.1337,0.123925,0.127547,0.125024,0,0,0,0,0,0.0937218,0.102267,0.0937932,0.0938754,0.0929485,0,0,0,0,0,0.0954418,0.106505,0.108712,0.0970144,0.0949364,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample3.bin,./samples/4000/sample8.bin,SGrid,3,100,100,206,0.0012875,5013192,56,8,5e-05,5,1,0.012,0,0.002,0.006,0.005,0.008,0.426,0,0,0.007,0.397,0,37.0968,1983,64.4677,275.875,249,249,500,0.403,5,0,317,214,535,974,1955,0,0,0,0,0,387,188,482,959,1983,0,0,0,0,0,0.127904,0.127718,0.123572,0.121182,0.124925,0,0,0,0,0,0.124381,0.139402,0.125537,0.125537,0.125825,0,0,0,0,0,0.0937218,0.102267,0.0937932,0.0938754,0.0929485,0,0,0,0,0,0.0974188,0.108133,0.106649,0.0943773,0.095295,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample4.bin,./samples/4000/sample8.bin,SGrid,3,100,100,216,0.00135,5630702,45,14,8.75e-05,0,1,0.005,0,0.002,0.008,0.006,0.011,0.42,0,0.001,0.011,0.392,0,36.2903,2018,64.5081,292.492,249,249,500,0.4,5,0,336,90,546,1085,1943,0,0,0,0,0,267,154,187,1373,2018,0,0,0,0,0,0.119893,0.142698,0.123068,0.12585,0.122272,0,0,0,0,0,0.126296,0.136338,0.12756,0.126481,0.125155,0,0,0,0,0,0.0861342,0.109662,0.0965454,0.0941846,0.0929537,0,0,0,0,0,0.0982321,0.103365,0.111057,0.0980075,0.0949678,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample4.bin,./samples/4000/sample8.bin,SGrid,3,100,100,244,0.001525,5212252,71,14,8.75e-05,0,1,0.006,0,0.004,0.006,0.004,0.011,0.426,0,0,0.01,0.398,0,38.7097,1978,64.5081,280.94,249,249,500,0.404,5,0,336,90,546,1085,1943,0,0,0,0,0,323,115,538,1045,1978,0,0,0,0,0,0.119893,0.142698,0.123068,0.12585,0.122272,0,0,0,0,0,0.127423,0.139465,0.122496,0.126941,0.125905,0,0,0,0,0,0.0861342,0.109662,0.0965454,0.0941846,0.0929537,0,0,0,0,0,0.0986061,0.114436,0.103384,0.0954257,0.0953775,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample8.bin,SGrid,3,100,100,196,0.001225,4980668,21,5,3.125e-05,15,2,0.005,0,0.002,0.008,0.006,0.012,0.046,0,0,0.011,0.019,0,35.4839,2021,64.379,274.167,249,249,500,0.027,5,0,400,232,514,935,1904,0,0,0,0,0,353,277,363,984,2021,0,0,0,0,0,0.124089,0.126211,0.122188,0.127484,0.126729,0,0,0,0,0,0.129836,0.140291,0.120853,0.125358,0.125065,0,0,0,0,0,0.0915583,0.0988612,0.0948327,0.092996,0.0969742,0,0,0,0,0,0.0996683,0.107792,0.104433,0.0954314,0.0949425,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample8.bin,SGrid,3,100,100,177,0.00110625,4800256,18,5,3.125e-05,15,14,0.01,0,0.002,0.006,0.004,0.01,0.047,0.001,0,0.009,0.017,0,36.2903,1982,64.2823,269.723,249,249,500,0.023,5,0,400,232,514,935,1904,0,0,0,0,0,404,225,513,862,1982,0,0,0,0,0,0.124089,0.126211,0.122188,0.127484,0.126729,0,0,0,0,0,0.130694,0.141205,0.122741,0.123322,0.125818,0,0,0,0,0,0.0915583,0.0988612,0.0948327,0.092996,0.0969742,0,0,0,0,0,0.102781,0.10608,0.104193,0.0927867,0.0953182,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample8.bin,SGrid,3,100,100,194,0.0012125,6957299,38,13,8.125e-05,13,1,0.01,0,0.001,0.006,0.003,0.008,0.04,0,0,0.007,0.012,0.001,43.5484,2020,64.4032,327.064,249,249,500,0.018,5,0,229,80,0,1780,1898,0,0,0,0,0,165,115,0,1699,2020,0,0,0,0,0,0.117421,0.12728,0,0.12488,0.123582,0,0,0,0,0,0.129549,0.124423,0,0.127381,0.1251,0,0,0,0,0,0.0864124,0.0866801,0,0.0941055,0.0933659,0,0,0,0,0,0.101818,0.0978933,0,0.0997381,0.094953,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample8.bin,SGrid,3,100,100,197,0.00123125,6895128,43,13,8.125e-05,13,12,0.011,0,0.002,0.005,0.003,0.009,0.041,0,0,0.008,0.013,0,43.5484,1978,64.3145,325.401,249,249,500,0.018,5,0,229,80,0,1780,1898,0,0,0,0,0,221,83,0,1706,1978,0,0,0,0,0,0.117421,0.12728,0,0.12488,0.123582,0,0,0,0,0,0.134742,0.120178,0,0.12606,0.12589,0,0,0,0,0,0.0864124,0.0866801,0,0.0941055,0.0933659,0,0,0,0,0,0.107763,0.0888255,0,0.0988319,0.095342,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample8.bin,SGrid,3,100,100,193,0.00120625,7538618,37,11,6.875e-05,0,0,0.009,0,0.001,0.006,0.004,0.011,0.04,0,0,0.01,0.012,0.001,43.5484,2014,64.5161,340.877,249,249,500,0.018,5,0,112,18,29,1889,1952,0,0,0,0,0,56,38,27,1865,2014,0,0,0,0,0,0.132262,0.11539,0.145665,0.128538,0.125508,0,0,0,0,0,0.104463,0.147425,0.133605,0.127528,0.125105,0,0,0,0,0,0.108551,0.07691,0.0867665,0.0982227,0.0956088,0,0,0,0,0,0.0858545,0.12187,0.107042,0.0993608,0.0950322,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample8.bin,SGrid,3,100,100,209,0.00130625,7449247,41,11,6.875e-05,0,0,0.005,0,0.002,0.005,0.004,0.012,0.092,0,0,0.011,0.068,0,43.5484,1976,64.5161,338.261,249,249,500,0.073,5,0,112,18,29,1889,1952,0,0,0,0,0,137,16,28,1843,1976,0,0,0,0,0,0.132262,0.11539,0.145665,0.128538,0.125508,0,0,0,0,0,0.11943,0.169149,0.125548,0.126701,0.125895,0,0,0,0,0,0.108551,0.07691,0.0867665,0.0982227,0.0956088,0,0,0,0,0,0.0914067,0.127285,0.104885,0.0994027,0.0953883,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample1.bin,./samples/4000/sample9.bin,SGrid,3,100,100,211,0.00131875,5724596,38,7,4.375e-05,1,0,0.005,0,0.001,0.006,0.004,0.013,0.083,0,0,0.012,0.057,0.001,41.9355,1962,64.5081,295.696,249,249,500,0.063,5,0,179,82,502,1277,1959,0,0,0,0,0,118,104,512,1304,1962,0,0,0,0,0,0.121952,0.10952,0.124874,0.126555,0.124283,0,0,0,0,0,0.132358,0.137153,0.124508,0.12924,0.122383,0,0,0,0,0,0.0947779,0.082388,0.0949661,0.0982522,0.0955597,0,0,0,0,0,0.106054,0.0928262,0.0916276,0.101488,0.0933854,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample1.bin,./samples/4000/sample9.bin,SGrid,3,100,100,184,0.00115,5650578,36,7,4.375e-05,1,4,0.011,0,0.004,0.006,0.004,0.008,0.043,0,0,0.007,0.014,0,42.7419,1959,64.4758,293.705,249,249,500,0.02,5,0,179,82,502,1277,1959,0,0,0,0,0,150,91,538,1288,1929,0,0,0,0,0,0.121952,0.10952,0.124874,0.126555,0.124283,0,0,0,0,0,0.133072,0.132855,0.122357,0.13063,0.122061,0,0,0,0,0,0.0947779,0.082388,0.0949661,0.0982522,0.0955597,0,0,0,0,0,0.103596,0.0935485,0.0903281,0.10194,0.0933018,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample2.bin,./samples/4000/sample9.bin,SGrid,3,100,100,219,0.00136875,6777457,26,10,6.25e-05,0,2,0.011,0,0.002,0.005,0.003,0.007,0.413,0,0,0.007,0.387,0,43.5484,1961,64.5,322.654,249,249,500,0.392,5,0,157,85,116,1698,1944,0,0,0,0,0,102,113,132,1690,1961,0,0,0,0,0,0.13142,0.143604,0.124945,0.121892,0.125136,0,0,0,0,0,0.135371,0.145763,0.11723,0.128024,0.122342,0,0,0,0,0,0.10271,0.104872,0.102657,0.0975739,0.0946466,0,0,0,0,0,0.104397,0.114364,0.0685569,0.0994274,0.0933916,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample2.bin,./samples/4000/sample9.bin,SGrid,3,100,100,198,0.0012375,6771161,27,10,6.25e-05,0,2,0.008,0,0.002,0.005,0.003,0.009,0.038,0,0,0.008,0.012,0.001,44.3548,1944,64.5,322.013,249,249,500,0.017,5,0,157,85,116,1698,1944,0,0,0,0,0,154,68,137,1714,1925,0,0,0,0,0,0.13142,0.143604,0.124945,0.121892,0.125136,0,0,0,0,0,0.147441,0.136879,0.118944,0.127885,0.12183,0,0,0,0,0,0.10271,0.104872,0.102657,0.0975739,0.0946466,0,0,0,0,0,0.117215,0.112173,0.0703885,0.0988911,0.0928056,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample3.bin,./samples/4000/sample9.bin,SGrid,3,100,100,137,0.00085625,5123970,11,4,2.5e-05,5,4,0.007,0,0.003,0.006,0.004,0.011,0.417,0,0,0.01,0.389,0,35.4839,1962,64.4435,278.654,249,249,500,0.395,5,0,316,213,547,967,1952,0,0,0,0,0,290,254,367,1123,1962,0,0,0,0,0,0.127303,0.125094,0.123167,0.122011,0.124946,0,0,0,0,0,0.13189,0.148613,0.119214,0.126204,0.122383,0,0,0,0,0,0.0947179,0.100851,0.094139,0.0941887,0.0930038,0,0,0,0,0,0.102995,0.114163,0.0899662,0.0964606,0.0933854,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample3.bin,./samples/4000/sample9.bin,SGrid,3,100,100,167,0.00104375,4924450,5,4,2.5e-05,5,5,0.007,0,0.002,0.007,0.004,0.011,0.044,0,0,0.01,0.016,0.001,37.0968,1952,64.4355,273.117,249,249,500,0.023,5,0,316,213,547,967,1952,0,0,0,0,0,366,208,529,956,1936,0,0,0,0,0,0.127303,0.125094,0.123167,0.122011,0.124946,0,0,0,0,0,0.137638,0.142568,0.118203,0.128729,0.121716,0,0,0,0,0,0.0947179,0.100851,0.094139,0.0941887,0.0930038,0,0,0,0,0,0.107085,0.111598,0.0883257,0.098775,0.0927002,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample4.bin,./samples/4000/sample9.bin,SGrid,3,100,100,230,0.0014375,5552073,56,10,6.25e-05,0,0,0.006,0,0.002,0.007,0.006,0.01,0.051,0,0,0.009,0.025,0,36.2903,1962,64.5161,290.309,249,249,500,0.032,5,0,314,111,550,1082,1943,0,0,0,0,0,311,111,220,1396,1962,0,0,0,0,0,0.121882,0.130146,0.123193,0.12606,0.122272,0,0,0,0,0,0.132934,0.146178,0.115889,0.128291,0.122383,0,0,0,0,0,0.0873188,0.104031,0.0962962,0.0943134,0.0929537,0,0,0,0,0,0.10023,0.100783,0.0836872,0.10051,0.0933854,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample4.bin,./samples/4000/sample9.bin,SGrid,3,100,100,180,0.001125,5154201,22,10,6.25e-05,0,0,0.011,0,0.003,0.007,0.005,0.01,0.057,0,0,0.01,0.025,0,37.9032,1943,64.5161,279.13,249,249,500,0.032,5,0,314,111,550,1082,1943,0,0,0,0,0,315,88,600,1072,1925,0,0,0,0,0,0.121882,0.130146,0.123193,0.12606,0.122272,0,0,0,0,0,0.13492,0.140008,0.120768,0.131035,0.12183,0,0,0,0,0,0.0873188,0.104031,0.0962962,0.0943134,0.0929537,0,0,0,0,0,0.102684,0.102324,0.0906993,0.102413,0.0928056,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample9.bin,SGrid,3,100,100,205,0.00128125,4868008,53,14,8.75e-05,12,1,0.007,0,0.002,0.006,0.006,0.01,0.046,0,0,0.009,0.019,0,35.4839,1962,64.4113,270.991,249,249,500,0.025,5,0,432,216,517,922,1901,0,0,0,0,0,359,272,404,1002,1962,0,0,0,0,0,0.128841,0.12664,0.121375,0.126887,0.126656,0,0,0,0,0,0.137423,0.134388,0.12008,0.12726,0.122383,0,0,0,0,0,0.0930932,0.103179,0.0950516,0.0920415,0.0969534,0,0,0,0,0,0.104234,0.103935,0.088225,0.0994327,0.0933854,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample5.bin,./samples/4000/sample9.bin,SGrid,3,100,100,192,0.0012,4701727,60,14,8.75e-05,12,3,0.007,0,0.002,0.006,0.005,0.01,0.044,0,0,0.01,0.018,0.001,36.2903,1932,64.3952,266.611,249,249,500,0.024,5,0,432,216,517,922,1901,0,0,0,0,0,411,253,535,866,1932,0,0,0,0,0,0.128841,0.12664,0.121375,0.126887,0.126656,0,0,0,0,0,0.138422,0.134537,0.120351,0.128237,0.121691,0,0,0,0,0,0.0930932,0.103179,0.0950516,0.0920415,0.0969534,0,0,0,0,0,0.107971,0.105014,0.0900204,0.0983405,0.0927304,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample9.bin,SGrid,3,100,100,221,0.00138125,6969445,34,12,7.5e-05,6,2,0.01,0,0.002,0.006,0.004,0.012,0.045,0,0,0.012,0.014,0,42.7419,1962,64.4516,327.454,249,249,500,0.02,5,0,232,80,0,1781,1901,0,0,0,0,0,164,100,0,1772,1962,0,0,0,0,0,0.111992,0.136807,0,0.125058,0.123614,0,0,0,0,0,0.135876,0.110342,0,0.129104,0.122383,0,0,0,0,0,0.0784634,0.0978997,0,0.094225,0.0933141,0,0,0,0,0,0.106886,0.0805205,0,0.0990602,0.0933854,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample6.bin,./samples/4000/sample9.bin,SGrid,3,100,100,221,0.00138125,6908346,30,12,7.5e-05,6,13,0.008,0,0.003,0.005,0.004,0.008,0.038,0,0,0.007,0.012,0.001,43.5484,1929,64.3629,325.505,249,249,500,0.017,5,0,232,80,0,1781,1901,0,0,0,0,0,214,83,0,1761,1929,0,0,0,0,0,0.111992,0.136807,0,0.125058,0.123614,0,0,0,0,0,0.12646,0.115887,0,0.129972,0.121925,0,0,0,0,0,0.0784634,0.0978997,0,0.094225,0.0933141,0,0,0,0,0,0.103027,0.0716375,0,0.0999152,0.0928679,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample9.bin,SGrid,3,100,100,200,0.00125,7483914,14,13,8.125e-05,0,0,0.01,0,0.001,0.006,0.005,0.01,0.04,0,0,0.009,0.012,0.001,43.5484,1961,64.5161,339.738,249,249,500,0.018,5,0,77,61,30,1880,1952,0,0,0,0,0,69,41,24,1905,1961,0,0,0,0,0,0.116538,0.142588,0.145197,0.128668,0.125508,0,0,0,0,0,0.131554,0.134156,0.115192,0.128619,0.122342,0,0,0,0,0,0.095378,0.111728,0.0853452,0.0983109,0.0956088,0,0,0,0,0,0.0868697,0.10959,0.0804006,0.0993478,0.0933916,0,0,0,0,0,
rereTOUCH,5,4000,4000,./samples/4000/sample7.bin,./samples/4000/sample9.bin,SGrid,3,100,100,201,0.00125625,7442577,19,13,8.125e-05,0,0,0.005,0,0.002,0.005,0.003,0.011,0.037,0,0,0.01,0.013,0,43.5484,1952,64.5161,338.162,249,249,500,0.018,5,0,77,61,30,1880,1952,0,0,0,0,0,93,51,25,1906,1925,0,0,0,0,0,0.116538,0.142588,0.145197,0.128668,0.125508,0,0,0,0,0,0.128776,0.135242,0.106704,0.129176,0.12183,0,0,0,0,0,0.095378,0.111728,0.0853452,0.0983109,0.0956088,0,0,0,0,0,0.0964637,0.10374,0.0746918,0.099634,0.0928056,0,0,0,0,0,
reTOUCH,5,4000,4000,./samples/4000/sample8.bin,./samples/4000/sample9.bin,SGrid,3,100,100,13067,0.0816687,7027400,30,15,9.375e-05,0,6,0.01,0,0.002,0.022,0.02,0.008,0.809,0,0,0.007,0.766,0,40.3226,1997,64.4677,328.937,249,249,500,0.788,5,0,171,86,28,1718,1997,0,0,0,0,0,166,67,34,1765,1962,0,0,0,0,0,0.127843,0.117281,0.112437,0.127551,0.125505,0,0,0,0,0,0.127653,0.156572,0.138218,0.127445,0.122383,0,0,0,0,0,0.0977242,0.104616,0.0829846,0.0997235,0.0951225,0,0,0,0,0,0.104105,0.111569,0.124859,0.0972799,0.0933854,0,0,0,0,0,
