Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,28849,0.115396,9378028,258,122,0.000488,2169,1609,0.007,0,0.002,0.065,0,0.033,0.108,0,0,0.032,0.001,0,46.0784,2057,20.3333,160.172,307,307,1,0.066,6,0,26,72,61,291,1085,1296,0,0,0,0,31,39,85,336,843,2057,0,0,0,0,6.67792,7.77698,6.68474,7.64798,7.34908,7.2244,0,0,0,0,7.72545,7.20512,7.72053,7.04612,7.0437,7.54655,0,0,0,0,1.07727,1.80742,1.20667,1.96211,1.79199,1.7822,0,0,0,0,2.39155,1.38733,2.27454,1.71108,1.59348,1.96893,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,3061,0.012244,10490535,266,122,0.000488,1555,811,0.007,0,0.01,0.016,0,0.024,0.048,0,0,0.023,0.007,0,17.5926,2577,63.4259,250.844,86,86,1,0.023,5,5,5000,0,0,0,0,0,0,0,0,0,345,2,116,2577,405,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.39807,0,0,7.437,7.45677,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.87781,0,0,2.01821,1.87729,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,23720,0.09488,18863604,2,122,0.000488,259,811,0.006,0,0.001,0.06,0,0.017,0.084,0,0,0.016,0.003,0,46.7105,2748,58.75,337.505,305,305,1,0.063,5,0,0,0,0,1993,2748,0,0,0,0,0,183,0,0,1892,2114,0,0,0,0,0,0,0,0,7.39808,7.23083,0,0,0,0,0,6.74646,0,0,7.29556,7.49934,0,0,0,0,0,0,0,0,1.84399,1.7539,0,0,0,0,0,1.49478,0,0,1.81445,1.96787,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,504855,2.01942,24015057,70775,37098,0.148392,0,0,0.006,0,0.003,1.097,0,0.042,1.148,0.004,0,0.041,0.006,0,41.1765,2766,32.6797,256.893,307,307,1,1.103,6,0,140,186,70,222,1706,2676,0,0,0,0,139,220,46,184,1645,2766,0,0,0,0,6.85721,6.63184,6.74991,7.00754,7.43083,7.26082,0,0,0,0,6.91502,6.93478,6.8228,6.74918,7.42411,7.25721,0,0,0,0,1.53739,1.09281,1.18084,1.53095,1.86984,1.77423,0,0,0,0,1.53433,1.49679,1.2422,1.25796,1.87943,1.76368,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,223077,0.892308,18525100,74594,37098,0.148392,63,0,0.005,0,0.378,0.461,0,0.027,0.497,0.002,0,0.027,0.004,0.001,17.4603,2678,71.7222,286.447,92,92,1,0.465,5,5,5000,0,0,0,0,0,0,0,0,0,220,46,158,1835,2678,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.27552,6.64099,0,7.49589,7.26741,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.75166,1.14659,0,2.01745,1.87401,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,499707,1.99883,23713568,42691,37098,0.148392,0,0,0.008,0,0.001,1.087,0,0.018,1.116,0.003,0,0.017,0.005,0.001,42.1053,2748,65.7895,373.777,305,305,1,1.092,5,0,184,106,0,1962,2748,0,0,0,0,0,121,169,0,1962,2748,0,0,0,0,0,6.71329,6.68937,0,7.39756,7.23083,0,0,0,0,0,6.78436,6.6474,0,7.39756,7.23083,0,0,0,0,0,1.34945,1.21321,0,1.843,1.7539,0,0,0,0,0,1.43071,1.19694,0,1.843,1.7539,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,18425,0.0737,16073447,140,100,0.0004,1436,454,0.005,0,0.003,0.045,0,0.034,0.088,0,0,0.033,0.003,0,46.732,2545,26.5033,191.862,307,307,1,0.048,6,0,4,0,422,967,1231,940,0,0,0,0,158,4,102,821,916,2545,0,0,0,0,7.22647,0,7.31596,7.16367,7.51654,7.10306,0,0,0,0,8.0065,7.67318,7.5647,7.18199,6.8818,7.23743,0,0,0,0,1.0695,0,1.76827,1.73651,1.88278,1.65106,0,0,0,0,2.20211,1.19179,1.69946,1.77853,1.53069,1.7885,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,2267,0.009068,9371858,90,100,0.0004,2169,247,0.008,0,0.01,0.013,0,0.026,0.05,0,0,0.026,0.005,0,17.1875,1073,54.2891,130.478,93,93,1,0.018,5,5,5000,0,0,0,0,0,0,0,0,0,628,24,218,888,1073,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.21821,0,0,7.32157,7.20525,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.77239,0,0,1.90431,1.89614,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,21157,0.084628,22127604,31,100,0.0004,290,247,0.006,0,0.001,0.053,0,0.019,0.079,0,0,0.018,0.003,0,48.0263,3247,62.2566,389.318,305,305,1,0.056,5,0,0,0,0,1962,2748,0,0,0,0,0,0,0,0,1506,3247,0,0,0,0,0,0,0,0,7.39756,7.23083,0,0,0,0,0,0,0,0,7.28894,7.1953,0,0,0,0,0,0,0,0,1.843,1.7539,0,0,0,0,0,0,0,0,1.81912,1.77593,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,8776,0.035104,8103029,1615,142,0.000568,1519,2412,0.009,0,0.003,0.024,0,0.03,0.066,0,0,0.029,0.003,0,43.4641,1430,19.8333,130.535,307,307,1,0.027,6,0,157,237,184,652,821,1430,0,0,0,0,75,12,212,532,397,1360,0,0,0,0,6.74962,6.68149,7.1443,7.20041,7.26301,7.42735,0,0,0,0,6.86179,6.6579,7.20849,7.07324,7.40287,7.48922,0,0,0,0,1.02642,1.20989,1.7804,1.84,1.77284,1.83703,0,0,0,0,1.25241,1.26147,1.51662,1.88327,1.75951,1.92615,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,4858,0.019432,7380500,104,142,0.000568,1458,1156,0.012,0,0.011,0.018,0,0.02,0.052,0,0,0.02,0.006,0,18.4783,1893,69.9891,211.357,80,80,1,0.024,5,5,5000,0,0,0,0,0,0,0,0,0,1241,194,214,1893,0,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.46778,6.55867,0,7.36861,7.68561,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.92436,0.973373,0,1.83091,1.99086,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample4.bin,SGrid,3,100,10,29531,0.118124,17159003,42,142,0.000568,205,1156,0.009,0,0.001,0.068,0,0.015,0.094,0,0,0.015,0.002,0.001,45.3947,2748,56.8355,323.079,305,305,1,0.07,5,0,47,9,0,1991,2748,0,0,0,0,0,313,41,0,2236,1254,0,0,0,0,0,6.23672,6.99354,0,7.3982,7.23083,0,0,0,0,0,6.78403,6.55401,0,7.35709,7.6479,0,0,0,0,0,1.14818,1.1927,0,1.84474,1.7539,0,0,0,0,0,1.01029,0.928087,0,1.86151,2.01624,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample5.bin,SGrid,3,100,10,14235,0.05694,9507635,2269,222,0.000888,1602,1607,0.008,0,0.003,0.038,0,0.032,0.082,0,0,0.031,0.004,0,41.8301,1472,22.1928,131.338,307,307,1,0.042,6,0,280,127,524,142,853,1472,0,0,0,0,156,144,514,944,403,1232,0,0,0,0,7.65996,6.79575,7.43444,8.15636,7.36396,7.17847,0,0,0,0,8.25436,7.60209,7.07956,7.23438,7.13078,7.59205,0,0,0,0,2.07933,1.41344,1.82579,2.22786,1.85648,1.72816,0,0,0,0,2.2593,1.8878,1.4109,1.77773,1.59647,2.03541,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample5.bin,SGrid,3,100,10,5060,0.02024,8325788,199,222,0.000888,1876,744,0.007,0,0.015,0.02,0,0.026,0.054,0,0,0.025,0.005,0,17.2727,1785,60.5455,175.85,87,87,1,0.025,5,5,5000,0,0,0,0,0,0,0,0,0,638,118,316,1785,267,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.37365,0,0,7.02357,7.60125,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.85564,0,0,1.38266,2.01227,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample5.bin,SGrid,3,100,10,30520,0.12208,19144526,103,222,0.000888,253,744,0.007,0,0.001,0.072,0,0.017,0.098,0,0,0.017,0.003,0,46.7105,2752,59.2303,344.133,305,305,1,0.075,5,0,0,0,0,1995,2752,0,0,0,0,0,62,0,0,2050,2144,0,0,0,0,0,0,0,0,7.39579,7.23017,0,0,0,0,0,8.06787,0,0,7.08177,7.59326,0,0,0,0,0,0,0,0,1.83929,1.75291,0,0,0,0,0,1.88156,0,0,1.5653,2.01758,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample6.bin,SGrid,3,100,10,14639,0.058556,7267004,741,217,0.000868,1651,2529,0.012,0,0.003,0.037,0,0.033,0.087,0,0,0.031,0.005,0.001,43.7908,1541,19.0196,122.593,307,307,1,0.042,6,0,84,550,373,230,1541,571,0,0,0,0,192,242,397,347,1260,33,0,0,0,0,7.27022,7.62038,7.58346,7.15823,7.39158,7.22581,0,0,0,0,6.88192,7.9131,7.72344,7.92147,7.0339,6.83977,0,0,0,0,1.478,1.9252,1.84877,1.96298,1.88224,1.84152,0,0,0,0,1.41657,1.98484,2.02149,2.09745,1.67283,1.26137,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample6.bin,SGrid,3,100,10,2697,0.010788,9107100,366,217,0.000868,1985,832,0.008,0,0.01,0.016,0,0.025,0.052,0,0,0.024,0.007,0.001,17.2727,1475,60.1364,163.166,87,87,1,0.023,5,5,5000,0,0,0,0,0,0,0,0,0,686,32,5,1475,817,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.26933,0,0,7.3747,7.1966,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.7851,0,0,1.84427,1.80697,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample6.bin,SGrid,3,100,10,42045,0.16818,19398626,110,217,0.000868,279,832,0.007,0,0.001,0.095,0,0.018,0.121,0,0,0.017,0.001,0,47.3684,2788,58.4803,362.331,305,305,1,0.096,5,0,0,0,0,1971,2750,0,0,0,0,0,9,0,0,1371,2788,0,0,0,0,0,0,0,0,7.39972,7.23073,0,0,0,0,0,8.18862,0,0,7.39157,7.21087,0,0,0,0,0,0,0,0,1.84707,1.75336,0,0,0,0,0,2.01772,0,0,1.8418,1.77447,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample7.bin,SGrid,3,100,10,10324,0.041296,12075470,0,0,0,1388,1384,0.007,0,0.004,0.027,0,0.036,0.074,0,0,0.035,0.002,0,46.732,1926,23.6209,163.29,307,307,1,0.029,6,0,2,290,134,376,1926,884,0,0,0,0,5,251,192,561,1190,1417,0,0,0,0,6.40144,7.64659,7.02945,7.27716,7.4694,7.12845,0,0,0,0,6.41545,7.22418,6.70997,7.30635,7.25296,7.52493,0,0,0,0,0.575215,2.00028,1.27096,1.84983,1.86257,1.68581,0,0,0,0,0.816678,1.68282,1.00126,1.78937,1.77237,2.018,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample7.bin,SGrid,3,100,10,590,0.00236,11044700,0,0,0,1289,937,0.011,0,0.007,0.009,0,0.025,0.05,0,0,0.025,0.005,0,17.5926,3024,66.7685,291.253,86,86,1,0.014,5,5,5000,0,0,0,0,0,0,0,0,0,358,0,133,3024,196,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.42464,0,0,7.14661,7.62896,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.89928,0,0,1.70573,1.98364,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample7.bin,SGrid,3,100,10,13371,0.053484,18724544,0,0,0,268,937,0.01,0,0.001,0.033,0,0.016,0.061,0,0,0.015,0.003,0,46.7105,2748,57.8618,352.811,305,305,1,0.036,5,0,0,0,0,1984,2748,0,0,0,0,0,4,0,0,1446,2613,0,0,0,0,0,0,0,0,7.39508,7.23083,0,0,0,0,0,6.86413,0,0,7.1267,7.57115,0,0,0,0,0,0,0,0,1.84216,1.7539,0,0,0,0,0,0.911556,0,0,1.61829,2.01974,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample8.bin,SGrid,3,100,10,69799,0.279196,13769562,2988,723,0.002892,939,894,0.013,0,0.003,0.16,0,0.033,0.21,0,0,0.032,0.005,0,42.4837,1452,26.6895,154.925,307,307,1,0.165,6,0,143,201,425,984,1133,1175,0,0,0,0,56,213,289,889,1452,1207,0,0,0,0,7.31336,6.85169,7.72343,7.15949,7.16282,7.30901,0,0,0,0,7.01514,6.92487,8.0177,7.63456,7.21022,7.32111,0,0,0,0,2.03765,1.33622,2.10011,1.65804,1.68164,1.78837,0,0,0,0,1.44374,1.54506,2.14483,2.09293,1.69939,1.77603,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample8.bin,SGrid,3,100,10,12156,0.048624,14288312,1009,723,0.002892,859,981,0.007,0,0.027,0.036,0,0.023,0.069,0,0,0.023,0.003,0.001,17.6471,3800,72.0392,374.114,84,84,1,0.039,5,5,5000,0,0,0,0,0,0,0,0,0,184,141,0,16,3800,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.3755,10.9911,0,7.39721,7.28353,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.8154,1.97537,0,1.88384,1.62898,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample8.bin,SGrid,3,100,10,93010,0.37204,18623852,166,723,0.002892,252,981,0.008,0,0.001,0.203,0,0.015,0.227,0,0,0.015,0.003,0,44.7368,2758,57.6776,339.301,305,305,1,0.206,5,0,3,0,0,1987,2758,0,0,0,0,0,229,1,0,1804,1985,0,0,0,0,0,7.45878,0,0,7.39745,7.23009,0,0,0,0,0,7.74234,10.9911,0,7.4332,7.31517,0,0,0,0,0,2.75019,0,0,1.84057,1.75406,0,0,0,0,0,2.21173,1.97537,0,1.88518,1.76187,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample9.bin,SGrid,3,100,10,37937,0.151748,13616971,222,152,0.000608,720,1445,0.008,0,0.003,0.088,0,0.029,0.13,0,0,0.028,0.003,0.001,45.4248,2011,25.6046,173.947,307,307,1,0.091,6,0,66,99,376,210,1518,2011,0,0,0,0,98,84,374,964,556,1479,0,0,0,0,8.07045,6.59847,7.80164,8.05401,7.20029,7.15025,0,0,0,0,6.62857,6.46602,7.90055,7.30268,7.27804,7.27533,0,0,0,0,1.9521,1.50255,2.05712,2.18579,1.70859,1.69963,0,0,0,0,1.28625,1.3343,2.1627,1.70843,1.74709,1.84114,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample9.bin,SGrid,3,100,10,3010,0.01204,7831980,141,152,0.000608,1472,1397,0.008,0,0.01,0.014,0,0.021,0.046,0,0,0.021,0.007,0.001,18.0851,1746,68.5319,196.625,81,81,1,0.021,5,5,5000,0,0,0,0,0,0,0,0,0,465,0,1109,1746,208,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.34249,7.66951,0,7.51108,7.43244,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.82991,1.92255,0,1.93379,2.14949,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample9.bin,SGrid,3,100,10,34622,0.138488,16559969,251,152,0.000608,111,1397,0.011,0,0.002,0.08,0,0.014,0.109,0,0,0.014,0.003,0,44.7368,2759,55.8684,329.804,305,305,1,0.083,5,0,82,68,0,1980,2759,0,0,0,0,0,194,74,0,1078,2257,0,0,0,0,0,6.68649,6.39379,0,7.39564,7.22954,0,0,0,0,0,6.60553,7.85338,0,7.50876,7.27698,0,0,0,0,0,1.35164,1.17704,0,1.84171,1.75346,0,0,0,0,0,1.43027,2.03234,0,1.89302,1.84262,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample10.bin,SGrid,3,100,10,9533,0.038132,2812331,302,234,0.000936,2935,3354,0.005,0,0.002,0.026,0,0.037,0.071,0,0,0.036,0.002,0,43.7908,870,12.1275,71.6254,307,307,1,0.028,6,0,9,161,378,414,870,233,0,0,0,0,81,38,118,475,498,436,0,0,0,0,7.92366,7.02532,7.59445,7.68307,6.83396,7.22111,0,0,0,0,6.83795,7.55815,7.6233,7.71158,7.27098,7.12556,0,0,0,0,2.11079,1.48807,1.86043,2.05192,1.51902,1.68515,0,0,0,0,1.60917,2.29308,1.64866,1.97259,1.84787,1.84788,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample10.bin,SGrid,3,100,10,6618,0.026472,7575194,219,234,0.000936,2325,1403,0.007,0,0.018,0.023,0,0.025,0.056,0,0,0.024,0.005,0,18.3673,993,58.6633,140.744,82,82,1,0.028,5,5,5000,0,0,0,0,0,0,0,0,0,522,148,79,993,933,0,0,0,0,0,7.26573,0,0,0,0,0,0,0,0,0,7.14429,0,0,7.38422,6.86949,0,0,0,0,0,1.77412,0,0,0,0,0,0,0,0,0,1.7132,0,0,1.75151,1.41402,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,../../../data/samplesAxExpDifLenSmall/5000/sample10.bin,SGrid,3,100,10,36733,0.146932,16431357,116,234,0.000936,287,1403,0.007,0,0.001,0.084,0,0.017,0.11,0,0,0.016,0.001,0,48.0263,2748,54.6711,331.145,305,305,1,0.085,5,0,0,0,0,1965,2748,0,0,0,0,0,0,0,0,1474,2123,0,0,0,0,0,0,0,0,7.39766,7.23083,0,0,0,0,0,0,0,0,7.36092,7.00329,0,0,0,0,0,0,0,0,1.84472,1.7539,0,0,0,0,0,0,0,0,1.83859,1.58708,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,5314,0.021256,5384228,682,193,0.000772,1940,2717,0.012,0,0.003,0.016,0,0.029,0.061,0,0,0.028,0.005,0,43.4641,2067,17.4608,131.992,307,307,1,0.021,6,0,33,64,529,223,2067,144,0,0,0,0,97,306,517,835,269,259,0,0,0,0,8.51263,8.09525,7.11258,6.92269,7.4448,6.61412,0,0,0,0,7.09662,6.85615,7.19585,7.84896,6.98937,7.35723,0,0,0,0,2.83497,2.49445,1.57378,1.26021,1.95727,1.50779,0,0,0,0,1.38227,1.47169,1.58152,2.13515,1.44371,1.94355,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,3309,0.013236,5465307,337,193,0.000772,1769,1674,0.01,0,0.009,0.015,0,0.021,0.048,0,0,0.02,0.005,0,17.1053,1489,74.9211,192.956,76,76,1,0.02,5,4,5000,0,0,0,0,0,0,0,0,0,1125,238,379,1489,0,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.44707,7.54304,7.16898,7.1298,7.48849,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.88229,1.27191,1.54819,1.35159,1.95185,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample1.bin,SGrid,3,100,10,16104,0.064416,15624623,477,193,0.000772,161,1674,0.006,0,0.001,0.038,0,0.018,0.063,0.001,0,0.018,0.003,0,44.0789,3241,53.7171,325.874,305,305,1,0.041,5,0,5,0,612,981,3241,0,0,0,0,0,427,7,457,281,2154,0,0,0,0,0,8.10789,0,8.19151,6.81479,7.19166,0,0,0,0,0,6.73118,8.77643,7.20456,7.09983,7.5059,0,0,0,0,0,2.69757,0,2.1717,1.32081,1.77461,0,0,0,0,0,1.1725,2.49376,1.57441,1.45009,1.95808,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,26105,0.10442,15566363,24,100,0.0004,690,1373,0.012,0,0.003,0.059,0,0.03,0.105,0,0,0.03,0.002,0,47.0588,2562,25.9379,192.589,307,307,1,0.061,6,0,0,4,154,555,1035,2562,0,0,0,0,13,2,474,951,1382,805,0,0,0,0,0,7.67318,7.08892,7.36326,6.94434,7.23258,0,0,0,0,6.94199,9.90985,7.42966,7.14733,7.39776,7.19461,0,0,0,0,0,1.19179,1.233,1.96035,1.58984,1.78851,0,0,0,0,1.42281,3.35909,1.89712,1.73065,1.84386,1.73077,0,0,0,0,
dTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,4045,0.01618,10155299,126,100,0.0004,1204,1454,0.005,0,0.014,0.017,0,0.026,0.051,0,0,0.026,0.008,0,18.4783,1693,71.7935,235.838,80,80,1,0.025,5,5,5000,0,0,0,0,0,0,0,0,0,519,0,66,1693,1518,0,0,0,0,0,7.27179,0,0,0,0,0,0,0,0,0,7.31998,0,7.03786,7.6286,7.30015,0,0,0,0,0,1.81427,0,0,0,0,0,0,0,0,0,1.77611,0,0.892194,2.12417,1.76029,0,0,0,0,0,
reTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample2.bin,SGrid,3,100,10,11812,0.047248,17049924,26,100,0.0004,152,1454,0.009,0,0.001,0.028,0,0.015,0.055,0,0,0.015,0.004,0.001,46.0526,3255,55.2237,343.289,305,305,1,0.032,5,0,0,0,625,968,3255,0,0,0,0,0,340,0,92,644,2470,0,0,0,0,0,0,0,8.19251,6.79565,7.195,0,0,0,0,0,7.04936,0,7.11253,7.65569,7.24752,0,0,0,0,0,0,0,2.16914,1.29777,1.77797,0,0,0,0,0,1.69444,0,1.00027,1.96166,1.75888,0,0,0,0,0,
cTOUCH:BU(Case4),5,5000,5000,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,../../../data/samplesAxExpDifLenSmall/5000/sample3.bin,SGrid,3,100,10,482646,1.93058,24550371,69277,36910,0.14764,0,0,0.006,0,0.003,1.011,0,0.042,1.064,0.002,0,0.041,0.007,0.001,41.5033,3694,32.6797,295.759,307,307,1,1.018,6,0,216,94,228,572,336,3554,0,0,0,0,225,72,183,577,249,3694,0,0,0,0,7.51271,7.42832,7.18417,6.84475,7.18396,7.33566,0,0,0,0,7.37844,6.53496,7.08403,6.9149,7.25189,7.34604,0,0,0,0,1.96452,1.6662,1.86773,1.40365,1.88772,1.84559,0,0,0,0,1.91783,1.44667,1.29065,1.45872,2.12654,1.85265,0,0,0,0,
