Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample6.bin,SGrid,3,100,100,166,0.00415,1087805,4,9,0.000225,63,5,0.001,0,0.004,0.004,0.002,0.005,0.013,0,0,0.005,0.002,0,18.4211,894,81.8421,173.967,65,65,1,0.006,4,4,2000,0,0,0,0,0,0,0,0,0,267,91,894,685,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.398,165.587,166.228,167.174,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,7.98611,10.0678,10.0716,11.1914,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample6.bin,SGrid,3,100,100,104,0.0026,792791,3,9,0.000225,17,5,0,0,0.001,0.001,0,0.004,0.011,0,0,0.004,0.003,0,17.7419,768,64.1613,144.524,125,125,1,0.004,4,0,486,235,495,767,0,0,0,0,0,0,395,363,469,768,0,0,0,0,0,0,166.817,166.255,166.191,166.22,0,0,0,0,0,0,166.126,166.385,165.992,166.288,0,0,0,0,0,0,11.4988,10.9939,10.6991,10.39,0,0,0,0,0,0,9.97721,10.0114,10.8225,10.4715,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample6.bin,SGrid,3,100,100,112,0.0028,175,10,9,0.000225,17,30,0.001,0,0.002,0.002,0.002,0.003,0.01,0,0,0.003,0.002,0,17.7419,767,63.7581,143.838,125,125,1,0.004,4,0,486,235,495,767,0,0,0,0,0,0,563,175,476,756,0,0,0,0,0,0,166.817,166.255,166.191,166.22,0,0,0,0,0,0,166.192,166.473,165.864,166.414,0,0,0,0,0,0,11.4988,10.9939,10.6991,10.39,0,0,0,0,0,0,10.002,10.0213,10.8634,10.4222,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample7.bin,NL,0,0,1000000,54,0.00135,0,6,6,0.00015,0,0,0.001,0,0.002,0,0,0,0.003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample7.bin,SGrid,3,100,100,54,0.00135,2151000,6,6,0.00015,0,2,0.001,0,0,0.004,0.002,0.004,0.009,0,0,0.003,0.002,0,17.7419,780,64.4839,109.517,29,29,1,0.006,4,0,2000,0,0,0,0,0,0,0,0,0,369,350,499,780,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.821,166.067,166.514,166.434,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,10.8551,11.039,10.6394,11.1495,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample7.bin,NL,0,0,1000000,250,0.00625,0,28,6,0.00015,0,0,0.001,0,0.006,0.039,0,0,0.046,0,0,0,0,0,0,0,0,0,1,1,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample7.bin,SGrid,3,100,100,114,0.00285,205180,4,6,0.00015,4,13,0.001,0,0.002,0.002,0.002,0.008,0.016,0,0,0.008,0.003,0,12.0968,871,32.121,99.5853,125,125,1,0.005,5,0,387,144,104,490,871,0,0,0,0,0,581,274,336,465,331,0,0,0,0,0,166.643,167.129,165.994,165.914,166.5,0,0,0,0,0,166.198,165.927,167.143,166.34,166.743,0,0,0,0,0,10.6379,10.9428,10.8548,10.7282,10.8628,0,0,0,0,0,10.7454,10.7286,10.905,11.2446,11.2332,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample7.bin,SGrid,3,100,100,118,0.00295,809752,4,6,0.00015,71,2,0,0,0.004,0.004,0.002,0.006,0.014,0,0,0.006,0.003,0,18.4211,678,81.9211,122.835,65,65,1,0.007,4,4,2000,0,0,0,0,0,0,0,0,0,468,403,380,678,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.815,165.639,166.177,164.698,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,8.42904,11.4973,10.6665,11.394,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample7.bin,SGrid,3,100,100,91,0.002275,804812,4,6,0.00015,6,2,0.001,0,0.001,0.002,0.002,0.003,0.01,0,0,0.003,0.003,0,17.7419,780,64.3871,146.486,125,125,1,0.005,4,0,405,320,503,766,0,0,0,0,0,0,369,350,499,780,0,0,0,0,0,0,167.387,166.122,165.961,166.209,0,0,0,0,0,0,166.821,166.067,166.514,166.434,0,0,0,0,0,0,11.4559,11.025,10.7331,10.3372,0,0,0,0,0,0,10.8551,11.039,10.6394,11.1495,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample7.bin,SGrid,3,100,100,88,0.0022,171,1,6,0.00015,6,9,0.001,0,0.002,0.002,0.001,0.003,0.01,0,0,0.003,0.002,0,19.3548,767,64.2742,145.521,125,125,1,0.004,4,0,405,320,503,766,0,0,0,0,0,0,425,288,511,767,0,0,0,0,0,0,167.387,166.122,165.961,166.209,0,0,0,0,0,0,166.543,166.207,166.554,166.474,0,0,0,0,0,0,11.4559,11.025,10.7331,10.3372,0,0,0,0,0,0,10.8352,11.0656,10.6252,11.1826,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample8.bin,NL,0,0,1000000,60,0.0015,0,10,5,0.000125,0,0,0.001,0,0.002,0,0,0,0.003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample8.bin,SGrid,3,100,100,62,0.00155,2154900,14,5,0.000125,0,2,0.001,0,0.001,0.004,0.004,0.003,0.009,0,0,0.003,0,0,17.7419,775,64.4839,109.889,29,29,1,0.004,4,0,2000,0,0,0,0,0,0,0,0,0,346,365,512,775,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.458,166.576,166.399,166.668,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,10.696,11.1016,10.9253,10.7116,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample8.bin,NL,0,0,1000000,328,0.0082,0,27,5,0.000125,0,0,0.001,0,0.008,0.042,0,0,0.051,0,0,0,0,0,0,0,0,0,1,1,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample8.bin,SGrid,3,100,100,112,0.0028,157906,0,5,0.000125,11,5,0.001,0,0.002,0.002,0.001,0.008,0.017,0.001,0,0.008,0.003,0,14.5161,944,32.129,106.021,125,125,1,0.005,5,0,330,151,94,470,944,0,0,0,0,0,543,362,219,458,413,0,0,0,0,0,166.12,166.863,165.895,166.333,166.482,0,0,0,0,0,166.116,167.398,166.29,166.213,166.834,0,0,0,0,0,10.2416,11.587,12.2673,10.517,10.816,0,0,0,0,0,10.8495,11.1757,10.772,10.6775,10.6614,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample8.bin,SGrid,3,100,100,133,0.003325,1090450,1,5,0.000125,49,2,0,0,0.005,0.006,0.003,0.006,0.016,0,0,0.006,0.003,0,19.0476,724,75.2619,139.421,67,67,1,0.009,4,4,2000,0,0,0,0,0,0,0,0,0,356,285,586,724,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.752,166.071,166.993,166.225,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,8.2062,11.5775,10.9262,12.083,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample8.bin,SGrid,3,100,100,116,0.0029,811713,3,5,0.000125,10,2,0.001,0,0,0.002,0.002,0.003,0.01,0,0,0.003,0.002,0.001,17.7419,775,64.3226,146.752,125,125,1,0.004,4,0,384,337,501,768,0,0,0,0,0,0,346,365,512,775,0,0,0,0,0,0,167.272,166.215,166.055,166.203,0,0,0,0,0,0,166.458,166.576,166.399,166.668,0,0,0,0,0,0,11.3484,11.3148,10.7022,10.3354,0,0,0,0,0,0,10.696,11.1016,10.9253,10.7116,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample8.bin,SGrid,3,100,100,126,0.00315,2736,2,5,0.000125,10,7,0.001,0,0.001,0.002,0.001,0.004,0.011,0,0,0.004,0.002,0,19.3548,768,64.2419,146.001,125,125,1,0.004,4,0,384,337,501,768,0,0,0,0,0,0,394,302,537,760,0,0,0,0,0,0,167.272,166.215,166.055,166.203,0,0,0,0,0,0,167.14,166.101,166.446,166.553,0,0,0,0,0,0,11.3484,11.3148,10.7022,10.3354,0,0,0,0,0,0,10.5808,11.1503,11.0147,10.6765,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample9.bin,NL,0,0,1000000,56,0.0014,0,3,4,0.0001,0,0,0.001,0,0.002,0.001,0,0,0.004,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample9.bin,SGrid,3,100,100,55,0.001375,2061400,3,4,0.0001,0,3,0.001,0,0,0.004,0.001,0.003,0.008,0,0,0.003,0.003,0,17.7419,731,64.4677,104.467,29,29,1,0.007,4,0,2000,0,0,0,0,0,0,0,0,0,381,392,493,731,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.356,167.173,165.834,166.219,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,10.8066,10.2885,10.6394,10.8426,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample9.bin,NL,0,0,1000000,322,0.00805,0,24,4,0.0001,0,0,0.001,0,0.007,0.042,0,0,0.05,0,0,0,0,0,0,0,0,0,1,1,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample9.bin,SGrid,3,100,100,108,0.0027,710598,1,4,0.0001,15,14,0,0,0.003,0.003,0.001,0.008,0.018,0,0,0.008,0.003,0,22.5806,897,32.0242,115.868,125,125,1,0.006,5,0,391,217,140,483,754,0,0,0,0,0,369,216,132,372,897,0,0,0,0,0,167.046,165.06,164.246,165.844,167.108,0,0,0,0,0,166.507,167.753,166.336,165.458,166.321,0,0,0,0,0,10.3896,10.1541,11.0285,10.9035,10.9182,0,0,0,0,0,10.5549,10.1204,11.2623,10.7927,10.7345,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample9.bin,SGrid,3,100,100,163,0.004075,885050,4,4,0.0001,73,3,0.001,0,0.004,0.003,0.001,0.008,0.016,0,0,0.008,0.003,0,18.4211,506,81.6316,115.351,65,65,1,0.006,4,4,2000,0,0,0,0,0,0,0,0,0,465,486,506,470,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.54,167.056,165.567,164.705,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,8.52667,9.95626,9.32441,10.3947,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample9.bin,SGrid,3,100,100,79,0.001975,778220,2,4,0.0001,15,3,0.001,0,0.001,0.001,0,0.003,0.009,0,0,0.003,0.003,0,17.7419,778,64.2258,143.299,125,125,1,0.004,4,0,408,306,493,778,0,0,0,0,0,0,381,392,493,731,0,0,0,0,0,0,167.298,165.924,165.987,166.269,0,0,0,0,0,0,166.356,167.173,165.834,166.219,0,0,0,0,0,0,11.5974,11.0082,10.6094,10.3649,0,0,0,0,0,0,10.8066,10.2885,10.6394,10.8426,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample9.bin,SGrid,3,100,100,81,0.002025,6821,2,4,0.0001,15,25,0,0,0.001,0.002,0.002,0.004,0.01,0,0,0.003,0.002,0,17.7419,778,63.871,142.943,125,125,1,0.004,4,0,408,306,493,778,0,0,0,0,0,0,455,297,494,729,0,0,0,0,0,0,167.298,165.924,165.987,166.269,0,0,0,0,0,0,166.368,167.247,165.964,166.198,0,0,0,0,0,0,11.5974,11.0082,10.6094,10.3649,0,0,0,0,0,0,10.4179,10.6252,10.759,10.848,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample10.bin,NL,0,0,1000000,47,0.001175,0,0,2,5e-05,0,0,0.001,0,0.002,0.001,0,0,0.004,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample10.bin,SGrid,3,100,100,47,0.001175,2136700,0,2,5e-05,0,10,0.001,0,0.001,0.003,0.002,0.003,0.008,0,0,0.003,0.001,0,17.7419,781,64.3548,109.242,29,29,1,0.004,4,0,2000,0,0,0,0,0,0,0,0,0,374,357,478,781,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,165.913,166.713,166.271,166.492,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,10.9947,10.3295,10.4541,10.442,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample10.bin,NL,0,0,1000000,252,0.0063,0,10,2,5e-05,0,0,0.001,0,0.006,0.037,0,0,0.044,0,0,0,0,0,0,0,0,0,1,1,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample10.bin,SGrid,3,100,100,110,0.00275,127530,1,2,5e-05,3,2,0,0,0.002,0.003,0.003,0.008,0.016,0,0,0.007,0.002,0,15.3226,867,32.2177,97.2987,125,125,1,0.005,5,0,424,163,74,469,867,0,0,0,0,0,664,263,329,411,331,0,0,0,0,0,165.952,167.679,164.803,166.209,166.594,0,0,0,0,0,166.107,166.147,166.533,166.978,166.041,0,0,0,0,0,10.3205,11.0704,10.1424,10.9044,10.9504,0,0,0,0,0,10.7097,10.7841,10.1634,10.0607,10.8155,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample10.bin,SGrid,3,100,100,118,0.00295,808125,0,2,5e-05,82,10,0.001,0,0.004,0.004,0.002,0.005,0.013,0,0,0.005,0.002,0,18.4211,727,81.3947,129.178,65,65,1,0.006,4,4,2000,0,0,0,0,0,0,0,0,0,442,419,330,727,0,0,0,0,0,0,166.385,0,0,0,0,0,0,0,0,0,166.668,166.331,166.12,166.699,0,0,0,0,0,0,10.7968,0,0,0,0,0,0,0,0,0,7.7623,10.4807,11.1944,9.8583,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample10.bin,SGrid,3,100,100,85,0.002125,797636,2,2,5e-05,14,10,0.001,0,0.001,0.002,0.001,0.003,0.01,0,0,0.003,0.002,0,17.7419,781,64.129,145.552,125,125,1,0.004,4,0,423,305,495,763,0,0,0,0,0,0,374,357,478,781,0,0,0,0,0,0,167.321,166.026,165.99,166.203,0,0,0,0,0,0,165.913,166.713,166.271,166.492,0,0,0,0,0,0,11.5372,11.1285,10.5912,10.3385,0,0,0,0,0,0,10.9947,10.3295,10.4541,10.442,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample4.bin,../../../data/samplesRandomExpand/2000/sample10.bin,SGrid,3,100,100,94,0.00235,1022,1,2,5e-05,14,21,0.001,0,0.001,0.001,0.001,0.003,0.009,0,0,0.003,0.003,0,19.3548,773,63.9516,144.316,125,125,1,0.004,4,0,423,305,495,763,0,0,0,0,0,0,495,238,473,773,0,0,0,0,0,0,167.321,166.026,165.99,166.203,0,0,0,0,0,0,165.884,167.412,166.05,166.553,0,0,0,0,0,0,11.5372,11.1285,10.5912,10.3385,0,0,0,0,0,0,10.9234,10.1079,10.4809,10.4213,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample1.bin,NL,0,0,1000000,71,0.001775,0,15,5,0.000125,0,0,0,0,0.002,0.001,0,0,0.004,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,69,0.001725,3997000,15,5,0.000125,0,0,0.001,0,0,0.003,0.001,0.003,0.007,0,0,0.003,0.002,0,45.1613,1998,64.5161,251.894,23,23,1,0.005,4,0,2000,0,0,0,0,0,0,0,0,0,1,0,1,1998,0,0,0,0,0,0,166.069,0,0,0,0,0,0,0,0,0,170.135,0,152.288,165.957,0,0,0,0,0,0,10.626,0,0,0,0,0,0,0,0,0,0,0,0,10.4731,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample1.bin,NL,0,0,1000000,306,0.00765,0,25,5,0.000125,0,0,0.001,0,0.005,0.038,0,0,0.044,0,0,0,0,0,0,0,0,0,1,1,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,113,0.002825,127519,4,5,0.000125,7,9,0,0,0.002,0.003,0.002,0.008,0.016,0,0,0.007,0.002,0,22.5806,530,32.129,66.2705,125,125,1,0.005,5,0,652,351,257,450,283,0,0,0,0,0,483,265,298,700,245,0,0,0,0,0,166.446,166.342,165.357,165.56,166.315,0,0,0,0,0,166.124,165.996,165.289,166.398,165.266,0,0,0,0,0,10.5139,10.2445,10.5919,10.742,11.1331,0,0,0,0,0,10.2849,10.5068,10.63,10.8259,9.51022,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,137,0.003425,876355,1,5,0.000125,9,0,0.001,0,0.005,0.004,0.003,0.006,0.014,0,0,0.006,0.002,0,16.6667,504,69.5556,88.9227,77,77,1,0.006,4,4,2000,0,0,0,0,0,0,0,0,0,463,447,577,504,0,0,0,0,0,0,166.069,0,0,0,0,0,0,0,0,0,166.198,0,152.288,164.863,0,0,0,0,0,0,10.626,0,0,0,0,0,0,0,0,0,8.77333,0,0,10.6537,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,88,0.0022,3996000,3,5,0.000125,0,0,0.001,0,0.001,0.001,0,0.003,0.01,0,0,0.003,0.003,0,45.1613,2000,64.5161,353.187,125,125,1,0.004,4,0,0,0,0,2000,0,0,0,0,0,0,1,0,1,1998,0,0,0,0,0,0,0,0,0,166.069,0,0,0,0,0,0,170.135,0,152.288,165.957,0,0,0,0,0,0,0,0,0,10.626,0,0,0,0,0,0,0,0,0,10.4731,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample1.bin,SGrid,3,100,100,89,0.002225,4000000,3,5,0.000125,0,0,0.001,0,0,0.002,0.001,0.004,0.01,0,0,0.003,0.003,0,48.3871,2000,64.5161,353.369,125,125,1,0.005,4,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,166.069,0,0,0,0,0,0,0,0,0,165.952,0,0,0,0,0,0,0,0,0,10.626,0,0,0,0,0,0,0,0,0,10.4727,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample2.bin,NL,0,0,1000000,61,0.001525,0,9,6,0.00015,0,0,0.001,0,0.001,0.001,0,0,0.003,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample2.bin,SGrid,3,100,100,57,0.001425,4000000,9,6,0.00015,0,0,0,0,0,0.003,0.001,0.005,0.009,0,0,0.004,0.002,0,48.3871,2000,64.5161,252.15,22,22,1,0.005,4,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,166.069,0,0,0,0,0,0,0,0,0,0,0,0,166.434,0,0,0,0,0,0,10.626,0,0,0,0,0,0,0,0,0,0,0,0,10.6645,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample2.bin,NL,0,0,1000000,332,0.0083,0,18,6,0.00015,0,0,0.001,0,0.005,0.038,0,0,0.044,0,0,0,0,0,0,0,0,0,1,1,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample2.bin,SGrid,3,100,100,117,0.002925,295406,6,6,0.00015,4,0,0.001,0,0.002,0.004,0.003,0.008,0.018,0,0,0.008,0.002,0.001,25,885,32.2258,111.312,125,125,1,0.006,5,0,266,184,79,582,885,0,0,0,0,0,509,220,131,857,283,0,0,0,0,0,166.657,167.979,166.693,166.136,165.412,0,0,0,0,0,167.187,165.324,165.61,166.492,166.147,0,0,0,0,0,10.8512,10.332,10.2626,10.7024,10.5526,0,0,0,0,0,11.1054,11.1873,10.2826,10.161,10.9844,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesRandomExpand/2000/sample5.bin,../../../data/samplesRandomExpand/2000/sample2.bin,SGrid,3,100,100,133,0.003325,1352730,7,6,0.00015,8,0,0.001,0,0.005,0.003,0.003,0.006,0.014,0,0,0.006,0.003,0,16.6667,986,69.6111,156.881,77,77,1,0.006,4,4,2000,0,0,0,0,0,0,0,0,0,176,121,709,986,0,0,0,0,0,0,166.069,0,0,0,0,0,0,0,0,0,166.625,0,0,164.984,0,0,0,0,0,0,10.626,0,0,0,0,0,0,0,0,0,10.7003,0,0,10.2737,0,0,0,0,0,0,
